name,main_category,sub_category,ratings,no_of_ratings,discount_price,actual_price,discount_percent
Griva Enterprise Toddler Baby Girls Kids Printed Princess Dresses With Beautiful Crop Top And Mini Skirt,kids' fashion,Kids' Clothing,3.4,10,499.0,999.0,50.050050050050054
BUMZEE Boys Cotton Cap Mitten Bootie Set Age - 0-3 Months,kids' fashion,Kids' Clothing,5.0,1,249.0,499.0,50.1002004008016
INDIAN THREADS Cotton Socks For New Born Baby 0-18 Months - Multicolour,kids' fashion,Kids' Clothing,1.0,1,199.0,799.0,75.09386733416771
Kokal Baby Girls Angel Pari Dress|Christmas Gown|Wedding Dress-White Gown for Girl,kids' fashion,Kids' Clothing,3.5,61,699.0,1999.0,65.03251625812906
"Wearville New Born Baby Boy's & Baby Girls jabla Clothing Top Set(Multicolored),Combo Pack of 5",kids' fashion,Kids' Clothing,4.0,23,399.0,1299.0,69.28406466512702
Max Boys Short,kids' fashion,Kids' Clothing,3.8,21,230.0,449.0,48.775055679287306
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
"Only 4 Baby 100% Cotton Baby Boys & Girls Front Open Full Sleeve-Night Suit,Casual Wear Set",kids' fashion,Kids' Clothing,3.1,4,748.0,1499.0,50.100066711140755
BabyNeeds Soft Cotton Ear Flap Caps with Tie Knot for Baby (3-6 Months),kids' fashion,Kids' Clothing,3.5,13,549.0,1499.0,63.37558372248166
BLIVE Boy's Regular fit T-Shirt,kids' fashion,Kids' Clothing,3.6,1291,257.0,1999.0,87.14357178589295
faas Boy's and Girl's Black Goggle Shape Sunglasses with 7 Light Watch Combo (Age 3-8 Yrs) - Pack of 1,kids' fashion,Kids' Clothing,3.0,58,239.0,599.0,60.10016694490818
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
Baby Boys and Girls Kids Brief Printed Cotton Drawer Inner Underwear Combo Pack of 10,kids' fashion,Kids' Clothing,2.9,8,431.0,899.0,52.05784204671857
Bodycare Kids Girls Assorted coloured Hello Kitty Printed Vest Pack Of 3,kids' fashion,Kids' Clothing,4.3,24,555.0,555.0,0.0
Alan Jones Clothing Boys Solid Cotton Joggers Track Pants,kids' fashion,Kids' Clothing,4.2,17,428.0,1199.0,64.30358632193494
Max Girls Dress,kids' fashion,Kids' Clothing,3.921651871864145,0,599.0,599.0,0.0
Max Girls Leggings,kids' fashion,Kids' Clothing,3.921651871864145,0,299.0,299.0,0.0
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1238.0,1293.0,4.253673627223511
FGL Girls Blue Floral Printed Crepe Fabric Dress for Girls,kids' fashion,Kids' Clothing,4.3,25,399.0,1599.0,75.046904315197
Niren Enterprise Two Way Lycra Based Baby Frock for Kid Girls,kids' fashion,Kids' Clothing,3.921651871864145,0,499.0,1999.0,75.03751875937968
Harry Potter by Wear Your Mind Boys T-Shirt,kids' fashion,Kids' Clothing,3.2,114,303.0,999.0,69.66966966966966
baby wish Newborn Birthday T-Shirt for Kids Clothes Unisex Newborn Topwear Outfit Printed Tshirt Half Sleeve Unisex Round ...,kids' fashion,Kids' Clothing,3.921651871864145,0,499.0,999.0,50.050050050050054
AUGEN Blue Block Rimless Reading Glasses Gold Clear Unisex Free Size Power,kids' fashion,Kids' Clothing,3.6,95,249.0,499.0,50.1002004008016
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
U.S. POLO ASSN. Boy's Regular Jeans,kids' fashion,Kids' Clothing,5.0,1,850.0,1699.0,49.97057092407298
Kuchipoo Regular Fit Baby Boys and Baby Girls Pyjamas - Pack of 5 (© DISNEY-PAJ-131),kids' fashion,Kids' Clothing,5.0,3,424.0,1899.0,77.67245918904688
Gini & Jony Boys Blue Denim Solid Elasticated Bermuda,kids' fashion,Kids' Clothing,3.921651871864145,0,909.0,1399.0,35.025017869907074
Hopscotch Girls Skirt Set,kids' fashion,Kids' Clothing,3.6,334,601.0,1009.0,40.43607532210109
Girl's Cotton Bloomer,kids' fashion,Kids' Clothing,4.7,4,290.0,447.0,35.123042505592835
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
"Baby Girls Dress, Frock Lycra in Polka Dot Dress (12-24 Months & 1-2 Years) in Black Color",kids' fashion,Kids' Clothing,3.4,7,485.0,799.0,39.2991239048811
Naughty Ninos Women's Knee-Length Dress,kids' fashion,Kids' Clothing,4.1,119,799.0,1999.0,60.030015007503756
"NammaBaby Dress for Baby Girls, A-Line Frock for Girl's",kids' fashion,Kids' Clothing,4.2,213,429.0,999.0,57.05705705705706
BUMZEE baby-girls Vest,kids' fashion,Kids' Clothing,2.5,2,399.0,1299.0,69.28406466512702
Max Boys Sweatshirt,kids' fashion,Kids' Clothing,4.4,4,459.0,799.0,42.5531914893617
ETHNOS Fashion Girl's Multicolour Printed Stylish Top and Dhoti,kids' fashion,Kids' Clothing,3.921651871864145,0,699.0,999.0,30.03003003003003
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 5},kids' fashion,Kids' Clothing,3.921651871864145,0,1249.0,1299.0,3.849114703618168
D'chica Uniform Bras for Girls Printed Beginners Bra Cotton Non-Padded Full Coverage Seamless Non-Wired Gym Workout Slip-o...,kids' fashion,Kids' Clothing,4.0,135,549.0,699.0,21.45922746781116
TIDDLY TOTS TIDDLY TOTS Kids Cotton Sleeveless T Shirt and Trouser for Summer Combo Set Dress- (Pack of 6)(1 to 2 Years),kids' fashion,Kids' Clothing,4.6,3,549.0,1299.0,57.736720554272516
Hopscotch baby-boys 1049892,kids' fashion,Kids' Clothing,3.9,11,715.0,1219.0,41.345365053322396
Pinklips Shopping Kids Boys & Girls Half Sleeve Cotton BTS Kpop Fan Art Theme T-Shirt -KIDSBTSHALFDF015,kids' fashion,Kids' Clothing,3.7,26,399.0,699.0,42.91845493562232
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
MUKHAKSH (Set = 2 Pieces Kids/Boys/Girls/Unisex Winter Woolen Warm Red Beanie Cap with Scarfwinter Warm Hats,kids' fashion,Kids' Clothing,3.8,35,219.0,999.0,78.07807807807808
ambitieux Kids Cute Alien Cartoon Baseball Style Cap for Child Baby boy or Girl of Age 0 to 1 Years with Sunshade Summer c...,kids' fashion,Kids' Clothing,3.921651871864145,0,299.0,999.0,70.07007007007007
Girl's Silk Semi-stitched Lehenga Choli,kids' fashion,Kids' Clothing,3.5,575,449.0,1499.0,70.04669779853235
Nino Bambino 100% Organic Cotton Off White Casset Printed Sleeveless Round Neck Snap closure Bodysuit / Half Romper / Ones...,kids' fashion,Kids' Clothing,3.8,17,479.6,1199.0,60.0
Kidsville Boy's Boxer Shorts (8905030363786_Multicolor7_5-6 Years),kids' fashion,Kids' Clothing,3.921651871864145,0,187.12,1899.0,90.14639283833597
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
Personalized Custom Print Round Neck Dry Fit White Polyester Kids T-Shirt for Boys and Girls,kids' fashion,Kids' Clothing,4.2,117,299.0,899.0,66.74082313681868
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
"Neska Moda Baby Boys and Girls Pack of 3 Cotton Caps for 3 to 12 Months (Blue, Green, Orange) - KC165",kids' fashion,Kids' Clothing,4.1,3,301.0,699.0,56.938483547925614
Rushifab Boys Cotton Blazer Style Formal Shirt and Pant Set with Bow in Navy Colour,kids' fashion,Kids' Clothing,3.0,32,499.0,999.0,50.050050050050054
"Babymoon (Set of 3) Baby Nylon Headbands Fusion, Hairbands for Newborns, Toddlers and Girls -White",kids' fashion,Kids' Clothing,3.6,37,246.0,500.0,50.8
Toddylon Baby Dress for New Born 0-6 Months,kids' fashion,Kids' Clothing,3.8,28,425.0,899.0,52.72525027808677
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,1044.0,1099.0,5.004549590536852
Donic HEAD0235 Polyester Girls Tennis Skirt (Black),kids' fashion,Kids' Clothing,5.0,1,419.0,599.0,30.05008347245409
CHARITRA Girls Printed Crop TOP and Plazo Set(Grey),kids' fashion,Kids' Clothing,3.4,56,499.0,1800.0,72.27777777777777
Kuchipoo Boys Regular Fit Cotton Vest (Pack of 6),kids' fashion,Kids' Clothing,4.1,980,349.0,499.0,30.060120240480963
"INFISPACE® Girl's Double Red Line Cropped High Waisted Jegging for Yoga, Gym, Aerobics & Sports Wear",kids' fashion,Kids' Clothing,3.8,49,299.0,599.0,50.08347245409015
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,1044.0,1099.0,5.004549590536852
"Cuteably™ Baby Boy's and Baby Girl's Cotton Sock (Multicolour, 0-6 Months)",kids' fashion,Kids' Clothing,3.6,47,193.0,599.0,67.779632721202
r&s creations Goku Fire T-Shirt | Dragon Ball Z Goku T-Shirts Boys & Girls Regular Fit Pure Cotton Half Sleeves T Shirt,kids' fashion,Kids' Clothing,3.0,1,450.0,600.0,25.0
Kidbee Baby Infants Pajama Cotton Track Pant with Booties Multicolor Print (Pack of 3) (0-3 Months),kids' fashion,Kids' Clothing,5.0,1,299.0,699.0,57.224606580829764
Rosyy Cheeks Baby Girl's Pinafore Knee Length Dungaree Dress,kids' fashion,Kids' Clothing,3.8,579,460.0,1050.0,56.19047619047619
Stunning Collection Women & Girls Cycling Shorts (Pack of 3),kids' fashion,Kids' Clothing,3.8,25,499.0,1250.0,60.08
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
US Polo Association Boy's Solid Regular Fit Shirt (UJSH5351_Dark Green 10 Years-11 Years),kids' fashion,Kids' Clothing,3.6,3,578.0,1599.0,63.85240775484677
Mothercare Baby-Girls Joggers,kids' fashion,Kids' Clothing,3.921651871864145,0,299.0,999.0,70.07007007007007
United Colors of Benetton Boys T-Shirt,kids' fashion,Kids' Clothing,3.0,1,639.0,799.0,20.02503128911139
AEC ID OGFlex Magnetic Adjustable Front Connect Full Rim Reading Glasses,kids' fashion,Kids' Clothing,2.8,25,550.0,995.0,44.72361809045226
Fashion Dream Girls Cotton Western Dress,kids' fashion,Kids' Clothing,4.0,61,559.0,2499.0,77.63105242096839
Tiny Tooth Soft Cotton New Born Babies Printed Bonnets Caps/Topi/Hats 0-3 Months,kids' fashion,Kids' Clothing,3.8,9,449.0,599.0,25.041736227045075
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
Chromozome Boy's Regular Trousers,kids' fashion,Kids' Clothing,3.9,475,649.0,1199.0,45.87155963302752
Rupa Jon Boy's Plain Vest (Pack of 3),kids' fashion,Kids' Clothing,3.9,303,180.0,180.0,0.0
Baby Boys Girls Winter Woolen Cap Hat with Scarf Earflap Hood Skull Beanie Unisex Kids Capset (Age 2-6 Yrs) (Black),kids' fashion,Kids' Clothing,3.9,5,299.0,1399.0,78.62759113652609
"Gkidz Boys Printed Cotton Blend T Shirt (Multicolor, Pack of 3)",kids' fashion,Kids' Clothing,3.3,207,499.0,1299.0,61.585835257890686
"Kuchipoo Full Sleeves Boys T-Shirts - Pack of 5, Multi-Colored (Tshrt-214)",kids' fashion,Kids' Clothing,4.4,6,703.0,1899.0,62.98051606108478
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
Lappu Newborn Baby Winter Wear Dress Suit Set 5 Pcs Pack 1-Pyjama 1-Legging 1-Vest 1-Bib 1-Cap 0-3 Months,kids' fashion,Kids' Clothing,3.9,102,459.0,1299.0,64.66512702078522
"Teri Beri New Born Baby Cotton Cartoon Face Socks Shoes, 0-3 Months (Multicolor)",kids' fashion,Kids' Clothing,3.0,49,249.0,500.0,50.2
J.B.COLLECTION Girl's Western Bodycon Dress,kids' fashion,Kids' Clothing,4.3,19,404.0,949.0,57.428872497365646
Fareto Born Baby Boy & Girl Hospital Bag | Essential Clothing Set (0-3 Months)(Pack of 18)(Assorted),kids' fashion,Kids' Clothing,4.2,10,540.0,1299.0,58.429561200923786
Fusefit Girl's Hybrid Shorts Regular Spandex,kids' fashion,Kids' Clothing,3.2,5,999.0,999.0,0.0
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
"KNITROOT Monthly Birthday Special Unisex Baby Romper Half Sleeve Envelope Neck ""6 Month""(KMBR06-3,6-9 Months,White)",kids' fashion,Kids' Clothing,4.5,2,499.0,549.0,9.107468123861565
Bon Organik Girls T-Shirt,kids' fashion,Kids' Clothing,3.8,52,249.0,599.0,58.43071786310517
"Kuchipoo Full Sleeves Boys T-Shirts - Pack of 5, Multi-Colored (Tshrt-344, 12-18 Months)",kids' fashion,Kids' Clothing,4.2,7,615.0,1899.0,67.61453396524486
LINKKART FASHION Girls Festive & Party Kurta and Pallazo Set,kids' fashion,Kids' Clothing,3.921651871864145,0,340.0,999.0,65.96596596596596
Allen Solly Baby Boy's Pajama Set,kids' fashion,Kids' Clothing,3.921651871864145,0,449.0,1499.0,70.04669779853235
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,1044.0,1099.0,5.004549590536852
Naughty Ninos Girl's Carrot Regular Jeggings,kids' fashion,Kids' Clothing,3.8,17,599.0,1699.0,64.74396703943496
DECORE Cotton Kurta Pyjama Set,kids' fashion,Kids' Clothing,3.5,172,288.0,599.0,51.919866444073456
The Sandbox Clothing Co. Girl's Cotton Full Sleeve Night Suit - Long Pants Sleepwear Set with Graphic Print for Kids,kids' fashion,Kids' Clothing,3.5,2,899.0,1699.0,47.086521483225425
MOM & SON Baby Boy's Innerwear Vest/Cotton Vest/Summer Vest Baniyan Pack of 6 (1 Years- 2 Years),kids' fashion,Kids' Clothing,3.921651871864145,0,469.0,799.0,41.301627033792236
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
"Glamifirsto 3 piece Baby Nylon Headbands Hairbands Elastics Hair Bow for Baby Girls, Newborns, Infants, Toddlers and Kids...",kids' fashion,Kids' Clothing,3.3,21,399.0,799.0,50.06257822277848
Kidbee Baby Kid's Cotton Pajama Track Pant with Rib Multicolor Print (Pack of 5 Pcs),kids' fashion,Kids' Clothing,4.1,9,499.0,1299.0,61.585835257890686
A.T.U.N. (ALL THINGS UBER NICE) Women's Knee-Length Dress,kids' fashion,Kids' Clothing,3.3,147,329.0,1299.0,74.67282525019246
JSR British brand's Boys' Cotton Boxer Underwear (Pack of 2) (Give a New Looks of British high Street Great Brand),kids' fashion,Kids' Clothing,3.921651871864145,0,499.0,725.0,31.17241379310345
SYGA Infant Children Girl Headwear Gift Cat Shaped Box Set Hairpin Princess Kids Flower Bow Knot Hair Clips Hair Accessori...,kids' fashion,Kids' Clothing,4.5,2,349.0,699.0,50.07153075822603
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
"Bembika Newborn Turban Bun Knot Baby Infant,Baby Girl Soft Cute Toddler Hairbands (Set Of 3)",kids' fashion,Kids' Clothing,3.0,8,299.0,399.0,25.062656641604008
Hangout Hub Boys Girls Cotton Mickey Minnie printed Peach Color night suit sleepwear Pyjama Set Full Sleeve-T-Shirt and Bo...,kids' fashion,Kids' Clothing,4.2,132,708.0,999.0,29.129129129129126
Whalebone Newborn Baby Unisex Mitten Booties and Cap Set Asoorted Colors Pack of 4 Gentle to Baby Delicate Skin Multicolour,kids' fashion,Kids' Clothing,3.921651871864145,0,399.0,999.0,60.06006006006006
HRR Super Yellow Halfsleeve Tshirt with Half Pant for Boys,kids' fashion,Kids' Clothing,4.1,172,457.0,999.0,54.25425425425425
"Cotton Bodysuits Rompers, Sleepsuits, Jumpsuit, Night Suits for Newborn Baby Boys & Girls in Blue Colored Pack of 2",kids' fashion,Kids' Clothing,3.2,5,499.0,999.0,50.050050050050054
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
Angel f Studio Girls' Raw Silk Salwar Suit,kids' fashion,Kids' Clothing,4.2,615,628.0,1799.0,65.0917176209005
"MagicPop Colourful Socks for kids, Ankle length, Cotton, 1 to 9 Years, Pack of 5, Designer socks, Gift for Girls & Boys",kids' fashion,Kids' Clothing,3.6,7,549.0,750.0,26.8
ZOOTEE Fashion Unisex Kids Boys and Girls Plain Round Neck Full Sleeve Red Color Cotton Tshirts,kids' fashion,Kids' Clothing,4.0,1,275.0,699.0,60.65808297567954
Kidbee Baby Cotton Pajama Boys & Girls Track Pant Print Combo,kids' fashion,Kids' Clothing,3.6,33,599.0,1899.0,68.45708267509215
ART-REEL Leather Tan Brown Belts Boys/Kids Waist 20-24-28-30 Inch 3|5|7|9|11 Yrs,kids' fashion,Kids' Clothing,4.4,7,499.0,799.0,37.546933667083856
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1238.0,1293.0,4.253673627223511
MINI KLUB Baby-Boy's Regular Fit T-Shirt,kids' fashion,Kids' Clothing,3.921651871864145,0,149.0,499.0,70.14028056112225
CANA Campana Boys Dhoti Kurta Set - Yellow & Sky Blue (6 to 12 Months),kids' fashion,Kids' Clothing,4.8,9,849.0,999.0,15.015015015015015
LITTLE SMART Baby Girl Top and Bottom Set (Pack of 4),kids' fashion,Kids' Clothing,3.921651871864145,0,449.0,1199.0,62.55212677231026
PLOKU® 100% Cotton Printed for Girls - Shorts Multicolor Pack of 5 Years Combo 1,kids' fashion,Kids' Clothing,4.1,41,650.0,999.0,34.93493493493494
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
LAKHMORVI Newborn Baby Boys and Girls Winter Printed Cotton Cap with Tai Knot & Bonnet Woolen Caps for Kids Topi Infant Ha...,kids' fashion,Kids' Clothing,5.0,2,349.0,899.0,61.179087875417125
Vesham Boys Multi Color Printed Kurta with Pajama Set,kids' fashion,Kids' Clothing,3.4,26,499.0,1200.0,58.416666666666664
The Peppy Tend Cute Dada Dadi's Little Rasgulla Printed Unisex-Baby Regular Half Sleeves Onesie-Romper,kids' fashion,Kids' Clothing,4.1,64,495.0,799.0,38.04755944931164
K Fashion Boys Casual Slim Fit Denim Jeans with Button and Zip Closure and 5 Pocket,kids' fashion,Kids' Clothing,4.0,17,749.0,1299.0,42.34026173979984
BabyButtons 100% Cotton Romper/Bodysuit Outfit for Baby Boys & Girls,kids' fashion,Kids' Clothing,4.5,60,299.0,499.0,40.08016032064128
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
KiddoPanti Boys Solid Pyjama Pant With Single Pocket,kids' fashion,Kids' Clothing,4.5,2,479.0,599.0,20.03338898163606
"NIVIA Carbonite Soccer Shorts for Men (Black,M)",kids' fashion,Kids' Clothing,2.1,3,489.0,610.0,19.836065573770494
Hopscotch Baby Boys Cotton Graphic Print T-Shirt and Short Set in Royal Blue Color,kids' fashion,Kids' Clothing,3.921651871864145,0,673.0,1599.0,57.91119449656035
CHERRY CRUMBLE Blue Washed Boys Regular Casual Denim All Season Jeans,kids' fashion,Kids' Clothing,5.0,3,1091.0,2099.0,48.02286803239638
Hopscotch Girls Viscose All-Over Print Top and Pajama Set in Pink Color,kids' fashion,Kids' Clothing,3.8,49,491.0,889.0,44.76940382452194
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 1},kids' fashion,Kids' Clothing,3.921651871864145,0,399.0,399.0,0.0
GAITTE BOYS PREMIUM COTTON T-SHIRT JOG PANT/NIGHT WEAR/HOME WEAR/CASUAL WEAR,kids' fashion,Kids' Clothing,3.8,37,399.0,999.0,60.06006006006006
ULTRINA Baby Boy Open Front Cotton Solid Elastic Floral Print Full Sleeve Blazer Shirt and Pents Coat Suit Clothing Set fo...,kids' fashion,Kids' Clothing,3.921651871864145,0,499.0,999.0,50.050050050050054
SYGA Children's Sunglasses Funny Round Frame Knockwell Sunglasses Anti-UV Lens Eyewear Snail-Shaped Kids Goggles,kids' fashion,Kids' Clothing,1.5,2,199.0,499.0,60.120240480961925
"BUMZEE Blue Front Open Half Sleeves Jablas for Baby Boy Pack of 3 Age - 9-12 Months, Pebn3109E-blue.Multi",kids' fashion,Kids' Clothing,3.0,1,339.0,1349.0,74.8702742772424
White Button Girl's Green Jacquard A-Line Maxi Dress Gown,kids' fashion,Kids' Clothing,3.8,681,1292.0,2999.0,56.918972990997
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
FancyDressWale Indian Cricket Team T-Shirt for Boys,kids' fashion,Kids' Clothing,3.8,47,349.0,599.0,41.736227045075125
NEW GEN Baby Casual WEAR,kids' fashion,Kids' Clothing,3.2,314,333.0,899.0,62.95884315906562
BODYCARE Cartoon Printed Gym Vest for Boys Pack of 6,kids' fashion,Kids' Clothing,3.8,55,780.0,780.0,0.0
Bold N Elegant Colorful Cute Panda Cartoon Print T-shirt with Hood Jacket & Pants 3 piece Winter Clothing Set for Infant T...,kids' fashion,Kids' Clothing,3.4,20,999.0,2999.0,66.68889629876625
FirstClap Cotton Solid Short Knee Length Dungaree for Kids Unisex (Boys & Girls)Jumpsuit for Kids,kids' fashion,Kids' Clothing,4.6,3,549.0,1299.0,57.736720554272516
"TINY HEAVEN Embroidered Casual Toddler Organic Cotton Romper for New Born Baby Boys and New Born Baby Girls (3-6 Months, N...",kids' fashion,Kids' Clothing,3.921651871864145,0,349.0,449.0,22.271714922049
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 5},kids' fashion,Kids' Clothing,3.921651871864145,0,1249.0,1299.0,3.849114703618168
KYDA KIDS® Boy's Cotton Regular Fit Track Pant - Multicolor,kids' fashion,Kids' Clothing,3.4,141,449.0,1499.0,70.04669779853235
Kids Boys & Girls Casual T-Shirt Shorts Combos Half Sleeve (Multicolor) Pack of 6 (2-3 Years),kids' fashion,Kids' Clothing,3.0,1,599.0,1299.0,53.88760585065435
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
TANGY Kids Baby Boys and Baby Girls Full Sleeves Turtle High Neck Skiwi,kids' fashion,Kids' Clothing,4.0,184,399.0,999.0,60.06006006006006
Puma Girl's Regular Fit T-Shirt,kids' fashion,Kids' Clothing,3.2,5,389.0,1299.0,70.05388760585065
"Kuchipoo Regular Fit Boys Shorts (KUC-SHT-114, Multicolor) - Pack of 5",kids' fashion,Kids' Clothing,4.2,39,439.0,1899.0,76.88256977356504
SHOP FRENZY Baby Boys and Girl ABC Elegant Cotton Cap/hat (5-8 Years),kids' fashion,Kids' Clothing,3.921651871864145,0,349.0,899.0,61.179087875417125
Twist Fab Multi Color Pure Cotton Track Pant Pajama Lowers with Soft Elasticated Waistband for Boy and Girl Pack of (Pack ...,kids' fashion,Kids' Clothing,3.7,17,841.0,941.0,10.626992561105206
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
Bouncy Toonz Onesies for 0-3 Months-Infant Clothes 0-6 Months-Onesies for Girls-Infant Clothes-2 Month Baby Girl Dress-1 M...,kids' fashion,Kids' Clothing,3.921651871864145,0,599.0,1499.0,60.04002668445631
TAGAS Baby-Girls Dress,kids' fashion,Kids' Clothing,4.8,27,519.0,1499.0,65.37691794529687
Clothe Funn Baby Girls Coordinate Set,kids' fashion,Kids' Clothing,2.6,4,397.0,499.0,20.440881763527056
ARVESA Monthly Birthday Milestone Special Unisex Baby Romper Onesies Dress Half Sleeve Envelope Neck,kids' fashion,Kids' Clothing,3.7,7,349.0,599.0,41.736227045075125
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
United Colors of Benetton Girls T-Shirt,kids' fashion,Kids' Clothing,3.921651871864145,0,799.0,999.0,20.02002002002002
Max Girls Heart Printed T-Shirt,kids' fashion,Kids' Clothing,5.0,1,159.0,199.0,20.100502512562816
Max Girls Printed A-Line Dress,kids' fashion,Kids' Clothing,3.921651871864145,0,479.0,599.0,20.03338898163606
NEW GEN Boy's Cotton Casual Wear,kids' fashion,Kids' Clothing,3.6,314,219.0,399.0,45.11278195488722
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
"CHECKERSBAY Boys Printed Cotton Jersey Sleeveless T Shirt (13-14 Years, RED)",kids' fashion,Kids' Clothing,3.921651871864145,0,298.0,948.0,68.56540084388185
Urbano Juniors Boy's Slim Fit Jeans (junhpsjoggerboy-mgrey-11-12_Grey_11-12 Years),kids' fashion,Kids' Clothing,3.9,163,615.0,1399.0,56.04002859185132
Smuktar garments Cotton PILOT Costume for Kids (5 TO 6 YEARS) - White Black,kids' fashion,Kids' Clothing,3.6,19,753.0,999.0,24.624624624624623
N Specs bifocal distance zero power near +1.00 to +3.00 power reading glasses for men & women metal thik side retro type o...,kids' fashion,Kids' Clothing,3.921651871864145,0,895.0,1595.0,43.8871473354232
U.S. Polo Assn. Kids Boys Boys' Shirts,kids' fashion,Kids' Clothing,3.921651871864145,0,909.0,1499.0,39.35957304869913
KIDSKA New Born Baby Dress Hosiery Cotton Jhabla/Baby Cotton Sleevless Printed Zhabla/Jhabla for New Born Baby,kids' fashion,Kids' Clothing,3.9,30,499.0,950.0,47.473684210526315
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
5IVE DEGREE Boy's Relaxed Fit 3/4th Capris with Zipper Pockets (13 to 18Years),kids' fashion,Kids' Clothing,3.6,81,421.0,1999.0,78.93946973486743
